2021-05-16 16:39:03,34.0,800191,800191,0
2021-05-16 16:39:04,33.6,600117,600117,0
2021-05-16 16:39:06,33.1,600169,600169,0
2021-05-16 16:39:07,33.1,600117,600117,0
2021-05-16 16:39:08,34.0,600117,600117,0
2021-05-16 16:39:09,34.0,600117,600117,0
2021-05-16 16:39:10,33.6,600117,600117,0
2021-05-16 16:39:11,34.5,700154,700154,0
2021-05-16 16:39:12,34.5,600169,600169,0
2021-05-16 16:39:13,34.0,600169,600169,0
2021-05-16 16:39:14,35.0,600117,600117,0
2021-05-16 16:39:15,34.0,600117,600117,0
2021-05-16 16:39:16,34.5,600169,600169,0
2021-05-16 16:39:18,35.0,600169,600169,0
2021-05-16 16:39:19,33.6,600169,600169,0
2021-05-16 16:39:20,33.1,600169,600169,0
2021-05-16 16:39:21,35.0,600169,600169,0
2021-05-16 16:39:22,35.0,800191,800191,0
2021-05-16 16:39:23,33.6,600169,600169,0
2021-05-16 16:39:24,34.0,900228,900228,0
2021-05-16 16:39:25,34.0,600117,600117,0
2021-05-16 16:39:26,33.6,700207,700207,0
2021-05-16 16:39:27,34.5,600117,600117,0
2021-05-16 16:39:28,34.5,600169,600169,0
2021-05-16 16:39:29,33.6,600169,600169,0
2021-05-16 16:39:31,35.0,600117,600117,0
2021-05-16 16:39:32,33.6,600169,600169,0
2021-05-16 16:39:33,35.0,600117,600117,0
2021-05-16 16:39:34,35.0,600117,600117,0
2021-05-16 16:39:34,35.0,2000478,2000478,1
2021-05-16 16:39:35,42.8,2000478,2000478,1
2021-05-16 16:39:36,46.7,2000478,2000478,1
2021-05-16 16:39:37,49.1,2000478,2000478,1
2021-05-16 16:39:38,50.6,2000478,2000478,1
2021-05-16 16:39:40,52.5,2000478,2000478,1
2021-05-16 16:39:41,54.0,2000478,2000478,1
2021-05-16 16:39:42,54.0,2000478,2000478,1
2021-05-16 16:39:43,54.0,2000478,2000478,1
2021-05-16 16:39:44,55.5,2000531,2000531,1
2021-05-16 16:39:45,56.0,2000478,2000478,1
2021-05-16 16:39:47,56.4,2000478,2000478,1
2021-05-16 16:39:48,57.9,2000531,2000531,1
2021-05-16 16:39:49,57.9,2000478,2000478,1
2021-05-16 16:39:50,58.9,2000531,2000531,1
2021-05-16 16:39:51,59.4,2000531,2000531,1
2021-05-16 16:39:52,59.9,2000478,2000478,1
2021-05-16 16:39:54,59.9,2000478,2000478,1
2021-05-16 16:39:55,60.8,2000478,2000478,1
2021-05-16 16:39:56,61.3,2000478,2000478,1
2021-05-16 16:39:57,61.3,2000478,2000478,1
2021-05-16 16:39:58,62.3,2000478,2000478,1
2021-05-16 16:39:59,62.3,2000478,2000478,1
2021-05-16 16:40:01,64.2,2000531,2000531,1
2021-05-16 16:40:02,62.8,2000478,2000478,1
2021-05-16 16:40:03,63.3,2000478,2000478,1
2021-05-16 16:40:04,64.7,2000478,2000478,1
2021-05-16 16:40:05,65.2,2000478,2000478,1
2021-05-16 16:40:06,65.7,2000478,2000478,1
2021-05-16 16:40:08,63.7,2000531,2000531,1
2021-05-16 16:40:09,65.2,2000531,2000531,1
2021-05-16 16:40:10,65.2,2000478,2000478,1
2021-05-16 16:40:11,66.2,2000478,2000478,1
2021-05-16 16:40:12,65.7,2000478,2000478,1
2021-05-16 16:40:13,66.7,2000478,2000478,1
2021-05-16 16:40:15,67.2,2000531,2000531,1
2021-05-16 16:40:16,66.7,2000478,2000478,1
2021-05-16 16:40:17,67.6,2000478,2000478,1
2021-05-16 16:40:18,68.1,2000478,2000478,1
2021-05-16 16:40:19,68.1,2000531,2000531,1
2021-05-16 16:40:20,67.2,2000478,2000478,1
2021-05-16 16:40:22,67.6,2000478,2000478,1
2021-05-16 16:40:23,68.6,2000478,2000478,1
2021-05-16 16:40:24,68.6,2000478,2000478,1
2021-05-16 16:40:25,69.6,2000478,2000478,1
2021-05-16 16:40:26,69.6,2000478,2000478,1
2021-05-16 16:40:27,69.1,2000478,2000478,1
2021-05-16 16:40:29,70.1,2000531,2000531,1
2021-05-16 16:40:30,69.1,2000478,2000478,1
2021-05-16 16:40:31,70.6,2000478,2000478,1
2021-05-16 16:40:32,70.1,2000478,2000478,1
2021-05-16 16:40:33,70.1,2000478,2000478,1
2021-05-16 16:40:35,70.6,2000531,2000531,1
2021-05-16 16:40:36,70.6,2000478,2000478,1
2021-05-16 16:40:37,71.5,2000478,2000478,1
2021-05-16 16:40:38,72.0,2000531,2000531,1
2021-05-16 16:40:39,72.0,2000531,2000531,1
2021-05-16 16:40:40,72.0,2000478,2000478,1
2021-05-16 16:40:42,72.0,2000478,2000478,1
2021-05-16 16:40:43,71.5,2000478,2000478,1
2021-05-16 16:40:44,71.5,2000478,2000478,1
2021-05-16 16:40:45,73.0,2000531,2000531,1
2021-05-16 16:40:46,72.5,2000478,2000478,1
2021-05-16 16:40:47,72.5,2000478,2000478,1
2021-05-16 16:40:49,73.0,2000531,2000531,1
2021-05-16 16:40:50,73.0,2000478,2000478,1
2021-05-16 16:40:51,72.0,2000478,2000478,1
2021-05-16 16:40:52,73.0,2000478,2000478,1
2021-05-16 16:40:53,74.0,2000478,2000478,1
2021-05-16 16:40:54,72.5,2000478,2000478,1
2021-05-16 16:40:56,73.5,2000478,2000478,1
2021-05-16 16:40:57,72.5,2000478,2000478,1
2021-05-16 16:40:58,73.5,2000478,2000478,1
2021-05-16 16:40:59,73.5,2000478,2000478,1
2021-05-16 16:41:00,73.0,2000478,2000478,1
2021-05-16 16:41:01,74.0,2000478,2000478,1
2021-05-16 16:41:03,74.0,2000531,2000531,1
2021-05-16 16:41:04,74.0,2000478,2000478,1
2021-05-16 16:41:05,74.5,2000478,2000478,1
2021-05-16 16:41:06,74.0,2000478,2000478,1
2021-05-16 16:41:07,74.5,2000478,2000478,1
2021-05-16 16:41:08,75.0,2000478,2000478,1
2021-05-16 16:41:10,75.0,2000478,2000478,1
2021-05-16 16:41:11,75.9,2000478,2000478,1
2021-05-16 16:41:12,74.0,2000478,2000478,1
2021-05-16 16:41:13,75.4,2000531,2000531,1
2021-05-16 16:41:14,75.0,2000478,2000478,1
2021-05-16 16:41:15,75.9,2000478,2000478,1
2021-05-16 16:41:17,75.0,2000478,2000478,1
2021-05-16 16:41:18,75.4,2000478,2000478,1
2021-05-16 16:41:19,75.4,2000531,2000531,1
2021-05-16 16:41:20,74.5,2000478,2000478,1
2021-05-16 16:41:21,75.9,2000478,2000478,1
2021-05-16 16:41:22,76.4,2000478,2000478,1
2021-05-16 16:41:24,75.9,2000478,2000478,1
2021-05-16 16:41:25,75.4,2000478,2000478,1
