2021-05-16 17:15:36,35.5,900228,900228,0
2021-05-16 17:15:37,34.5,600169,600169,0
2021-05-16 17:15:38,36.0,600169,600169,0
2021-05-16 17:15:39,35.5,600169,600169,0
2021-05-16 17:15:40,35.5,600117,600117,0
2021-05-16 17:15:41,36.0,700154,700154,0
2021-05-16 17:15:42,35.5,600117,600117,0
2021-05-16 17:15:43,36.0,600117,600117,0
2021-05-16 17:15:44,36.5,600169,600169,0
2021-05-16 17:15:45,37.0,600117,600117,0
2021-05-16 17:15:47,36.5,600169,600169,0
2021-05-16 17:15:48,35.5,600169,600169,0
2021-05-16 17:15:49,37.0,600169,600169,0
2021-05-16 17:15:50,37.0,600169,600169,0
2021-05-16 17:15:51,37.4,600117,600117,0
2021-05-16 17:15:52,37.0,600117,600117,0
2021-05-16 17:15:53,37.0,600117,600117,0
2021-05-16 17:15:54,37.9,800191,800191,0
2021-05-16 17:15:55,36.5,600117,600117,0
2021-05-16 17:15:56,36.5,600169,600169,0
2021-05-16 17:15:57,37.0,600117,600117,0
2021-05-16 17:15:59,37.4,700154,700154,0
2021-05-16 17:16:00,37.4,600169,600169,0
2021-05-16 17:16:01,37.4,600117,600117,0
2021-05-16 17:16:02,36.0,800191,800191,0
2021-05-16 17:16:03,36.5,600169,600169,0
2021-05-16 17:16:04,37.0,600117,600117,0
2021-05-16 17:16:05,37.0,600117,600117,0
2021-05-16 17:16:06,37.9,600117,600117,0
2021-05-16 17:16:06,37.9,1300324,1300324,1
2021-05-16 17:16:07,45.7,2000478,2000478,1
2021-05-16 17:16:08,48.2,2000478,2000478,1
2021-05-16 17:16:10,51.1,2000478,2000478,1
2021-05-16 17:16:11,52.1,2000478,2000478,1
2021-05-16 17:16:12,54.0,2000478,2000478,1
2021-05-16 17:16:13,55.5,2000478,2000478,1
2021-05-16 17:16:14,56.0,2000478,2000478,1
2021-05-16 17:16:15,56.9,2000478,2000478,1
2021-05-16 17:16:17,58.4,2000531,2000531,1
2021-05-16 17:16:18,57.9,2000478,2000478,1
2021-05-16 17:16:19,59.9,2000478,2000478,1
2021-05-16 17:16:20,60.3,2000478,2000478,1
2021-05-16 17:16:21,61.3,2000478,2000478,1
2021-05-16 17:16:22,60.8,2000478,2000478,1
2021-05-16 17:16:24,61.8,2000478,2000478,1
2021-05-16 17:16:25,63.3,2000478,2000478,1
2021-05-16 17:16:26,62.8,2000478,2000478,1
2021-05-16 17:16:27,62.8,2000478,2000478,1
2021-05-16 17:16:28,64.2,2000531,2000531,1
2021-05-16 17:16:29,65.2,2000478,2000478,1
2021-05-16 17:16:31,65.7,2000478,2000478,1
2021-05-16 17:16:32,64.7,2000478,2000478,1
2021-05-16 17:16:33,66.2,2000478,2000478,1
2021-05-16 17:16:34,68.1,2000478,2000478,1
2021-05-16 17:16:35,67.2,2000531,2000531,1
2021-05-16 17:16:36,67.6,2000478,2000478,1
2021-05-16 17:16:38,68.6,2000478,2000478,1
2021-05-16 17:16:39,68.1,2000478,2000478,1
2021-05-16 17:16:40,69.1,2000478,2000478,1
2021-05-16 17:16:41,68.1,2000478,2000478,1
2021-05-16 17:16:42,70.6,2000478,2000478,1
2021-05-16 17:16:43,69.6,2000531,2000531,1
2021-05-16 17:16:45,69.6,2000478,2000478,1
2021-05-16 17:16:46,70.1,2000478,2000478,1
2021-05-16 17:16:47,71.5,2000478,2000478,1
2021-05-16 17:16:48,70.6,2000478,2000478,1
2021-05-16 17:16:49,72.0,2000478,2000478,1
2021-05-16 17:16:50,71.5,2000478,2000478,1
2021-05-16 17:16:52,71.1,2000478,2000478,1
2021-05-16 17:16:53,72.5,2000531,2000531,1
2021-05-16 17:16:54,72.5,2000531,2000531,1
2021-05-16 17:16:55,72.0,2000478,2000478,1
2021-05-16 17:16:56,73.0,2000478,2000478,1
2021-05-16 17:16:57,74.0,2000478,2000478,1
2021-05-16 17:16:59,74.5,2000478,2000478,1
2021-05-16 17:17:00,74.0,2000478,2000478,1
2021-05-16 17:17:01,74.0,2000531,2000531,1
2021-05-16 17:17:02,74.5,2000478,2000478,1
2021-05-16 17:17:03,74.5,2000531,2000531,1
2021-05-16 17:17:04,74.5,2000478,2000478,1
2021-05-16 17:17:06,75.0,2000478,2000478,1
2021-05-16 17:17:07,75.0,2000478,2000478,1
2021-05-16 17:17:08,75.9,2000478,2000478,1
2021-05-16 17:17:09,75.9,2000478,2000478,1
2021-05-16 17:17:10,75.4,2000478,2000478,1
2021-05-16 17:17:11,75.9,2000478,2000478,1
2021-05-16 17:17:13,76.9,2000531,2000531,1
2021-05-16 17:17:14,76.9,2000531,2000531,1
2021-05-16 17:17:15,76.9,2000478,2000478,1
2021-05-16 17:17:16,78.4,2000478,2000478,1
2021-05-16 17:17:17,78.4,2000478,2000478,1
2021-05-16 17:17:18,77.4,2000478,2000478,1
2021-05-16 17:17:20,77.9,2000478,2000478,1
2021-05-16 17:17:21,78.8,2000531,2000531,1
2021-05-16 17:17:22,78.4,2000478,2000478,1
2021-05-16 17:17:23,78.8,2000478,2000478,1
2021-05-16 17:17:24,78.4,2000478,2000478,1
2021-05-16 17:17:25,77.4,2000531,2000531,1
2021-05-16 17:17:27,78.8,2000531,2000531,1
2021-05-16 17:17:28,80.3,2000478,2000478,1
2021-05-16 17:17:29,80.8,2000478,2000478,1
2021-05-16 17:17:30,79.8,2000478,2000478,1
2021-05-16 17:17:31,80.3,2000478,2000478,1
2021-05-16 17:17:32,79.8,2000531,2000531,1
2021-05-16 17:17:34,80.3,2000531,2000531,1
