2021-05-14 13:26:57,31.6,600000,600000,0
2021-05-14 13:26:58,33,600000,2000000,0
2021-05-14 13:26:59,33.2,600000,600000,0
2021-05-14 13:27:01,33.4,600000,2000000,0
2021-05-14 13:27:02,33.4,600000,2000000,0
2021-05-14 13:27:03,32.2,600000,600000,0
2021-05-14 13:27:04,31.6,600000,600000,0
2021-05-14 13:27:05,33,600000,2000000,0
2021-05-14 13:27:06,33.4,600000,2000000,0
2021-05-14 13:27:07,31.8,600000,600000,0
2021-05-14 13:27:08,33.4,600000,2000000,0
2021-05-14 13:27:09,33.6,600000,2000000,0
2021-05-14 13:27:10,32.2,600000,600000,0
2021-05-14 13:27:11,33.2,600000,2000000,0
2021-05-14 13:27:12,33.4,600000,2000000,0
2021-05-14 13:27:13,32.2,600000,600000,0
2021-05-14 13:27:15,33.2,600000,2000000,0
2021-05-14 13:27:16,33.6,600000,2000000,0
2021-05-14 13:27:17,32.2,600000,600000,0
2021-05-14 13:27:18,33.4,600000,2000000,0
2021-05-14 13:27:19,33.4,600000,600000,0
2021-05-14 13:27:20,33.2,600000,2000000,0
2021-05-14 13:27:21,33.4,600000,2000000,0
2021-05-14 13:27:22,32.2,600000,600000,0
2021-05-14 13:27:23,33.2,600000,2000000,0
2021-05-14 13:27:24,33.6,600000,2000000,0
2021-05-14 13:27:25,32.2,600000,600000,0
2021-05-14 13:27:26,31.8,600000,600000,0
2021-05-14 13:27:27,31.6,600000,600000,0
2021-05-14 13:27:28,32.8,600000,2000000,1
2021-05-14 13:27:29,59.4,1500000,2000000,1
2021-05-14 13:27:30,66.4,1500000,2000000,1
2021-05-14 13:27:31,70.2,1500000,2000000,1
2021-05-14 13:27:32,72.2,1500000,2000000,1
2021-05-14 13:27:34,74.4,1500000,2000000,1
2021-05-14 13:27:35,75,1500000,2000000,1
2021-05-14 13:27:36,74.2,1500000,1900000,1
2021-05-14 13:27:37,73.2,1500000,2000000,1
2021-05-14 13:27:39,75.4,1500000,1900000,1
2021-05-14 13:27:40,75,1500000,2000000,1
2021-05-14 13:27:41,74.2,1500000,1900000,1
2021-05-14 13:27:42,74.2,1500000,1900000,1
2021-05-14 13:27:44,74.2,1500000,2000000,1
2021-05-14 13:27:45,76,1500000,1900000,1
2021-05-14 13:27:46,75.6,1500000,1900000,1
2021-05-14 13:27:48,73.6,1500000,1900000,1
2021-05-14 13:27:49,74,1500000,1900000,1
2021-05-14 13:27:50,73.8,1500000,1900000,1
2021-05-14 13:27:51,74,1500000,1900000,1
2021-05-14 13:27:53,74,1500000,1900000,1
2021-05-14 13:27:54,74.4,1500000,1900000,1
2021-05-14 13:27:55,74.4,1500000,1900000,1
2021-05-14 13:27:56,74.8,1500000,1900000,1
2021-05-14 13:27:58,75,1500000,1900000,1
2021-05-14 13:27:59,75.2,1500000,1900000,1
2021-05-14 13:28:00,75,1500000,1900000,1
2021-05-14 13:28:01,75.2,1500000,1900000,1
2021-05-14 13:28:03,75.6,1500000,1900000,1
2021-05-14 13:28:04,75.6,1500000,1900000,1
2021-05-14 13:28:05,76,1500000,1900000,1
2021-05-14 13:28:06,75.6,1500000,1900000,1
2021-05-14 13:28:08,74.8,1500000,1900000,1
2021-05-14 13:28:09,75,1500000,1900000,1
2021-05-14 13:28:10,75.8,1500000,1900000,1
2021-05-14 13:28:11,75.8,1500000,1900000,1
2021-05-14 13:28:13,76,1500000,1900000,1
2021-05-14 13:28:14,75.2,1500000,1800000,1
2021-05-14 13:28:15,75.8,1500000,1900000,1
2021-05-14 13:28:16,74.4,1500000,1900000,1
2021-05-14 13:28:18,76,1500000,1900000,1
2021-05-14 13:28:19,74.4,1500000,1900000,1
2021-05-14 13:28:20,74.4,1500000,1800000,1
2021-05-14 13:28:22,75.2,1500000,1800000,1
2021-05-14 13:28:23,75,1500000,1900000,1
2021-05-14 13:28:24,74.8,1500000,1900000,1
2021-05-14 13:28:25,74.4,1500000,1900000,1
2021-05-14 13:28:27,75.4,1500000,1900000,1
2021-05-14 13:28:28,75.2,1500000,1900000,1
2021-05-14 13:28:29,75,1500000,1900000,1
2021-05-14 13:28:30,76.4,1500000,1800000,1
2021-05-14 13:28:32,74.6,1500000,1900000,1
2021-05-14 13:28:33,76.2,1500000,1900000,1
2021-05-14 13:28:34,76.4,1500000,1800000,1
2021-05-14 13:28:35,75.4,1500000,1800000,1
2021-05-14 13:28:37,76.4,1500000,1900000,1
2021-05-14 13:28:38,75.4,1500000,1800000,1
2021-05-14 13:28:39,76.2,1500000,1900000,1
2021-05-14 13:28:40,75.8,1500000,1800000,1
2021-05-14 13:28:42,76.2,1500000,1900000,1
2021-05-14 13:28:43,76.2,1500000,1800000,1
2021-05-14 13:28:44,75.4,1500000,1900000,1
2021-05-14 13:28:45,75.6,1500000,1800000,1
2021-05-14 13:28:47,77.2,1500000,1900000,1
2021-05-14 13:28:48,76.2,1500000,1900000,1
2021-05-14 13:28:49,76,1500000,1900000,1
2021-05-14 13:28:51,75.4,1500000,1900000,1
2021-05-14 13:28:52,75.4,1500000,1900000,1
2021-05-14 13:28:53,75.6,1500000,1900000,1
2021-05-14 13:28:54,76.6,1500000,1900000,1
2021-05-14 13:28:56,76.4,1500000,1900000,1
2021-05-14 13:28:57,76,1500000,1900000,1
